-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...         0.00%       0.000us         0.00%       0.000us       0.000us      36.241ms         1.92%      36.241ms      16.911us          2143
void at::native::vectorized_elementwise_kernel<8, at...         0.00%       0.000us         0.00%       0.000us       0.000us      35.363ms         1.87%      35.363ms      16.501us          2143
                                            aten::fill_         0.09%       1.780ms         0.17%       3.160ms       5.841us      32.635ms         1.73%      32.635ms      60.323us           541
                                       _C::silu_and_mul         0.03%     515.875us         0.05%     978.163us       8.151us      29.158ms         1.54%      29.158ms     242.985us           120
## Call CompiledFxGraph f3636y3iwf6epxtf72zny2m4zheh...         0.00%       0.000us         0.00%       0.000us       0.000us      23.987ms         1.27%      23.987ms       5.997ms             4
void fused_a_gemm_kernel<1, 2112, 7168, 16, 8, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us      22.466ms         1.19%      22.466ms      10.320us          2177
void vllm::cross_device_reduce_1stage<__nv_bfloat16,...         0.00%       0.000us         0.00%       0.000us       0.000us      13.946ms         0.74%      13.946ms       6.204us          2248
void vllm::moe::grouped_topk_fused_small_expert_coun...         0.00%       0.000us         0.00%       0.000us       0.000us      13.398ms         0.71%      13.398ms       6.252us          2143
                                               aten::mm         0.82%      15.613ms         8.56%     162.267ms     310.263us      11.588ms         0.61%      11.968ms      22.883us           523
                                        cudaEventRecord         0.05%     997.070us         0.05%     997.070us       0.652us      10.959ms         0.58%      10.959ms       7.163us          1530
                                         cudaEventQuery         0.18%       3.501ms         0.18%       3.504ms       0.638us      10.782ms         0.57%      10.782ms       1.963us          5491
void cutlass::device_kernel<flash::FlashAttnFwdCombi...         0.00%       0.000us         0.00%       0.000us       0.000us       9.537ms         0.50%       9.537ms       4.379us          2178
void vllm::moe::moe_align_block_size_kernel<int>(int...         0.00%       0.000us         0.00%       0.000us       0.000us       9.504ms         0.50%       9.504ms       4.435us          2143
                                  cudaStreamIsCapturing         0.03%     546.074us         0.03%     546.074us       0.499us       9.458ms         0.50%       9.458ms       8.637us          1095
triton_red_fused__to_copy_add_mean_min_latency_fused...         0.00%       0.000us         0.00%       0.000us       0.000us       8.494ms         0.45%       8.494ms       4.032us          2107
void router_gemm_kernel_bf16_output<__nv_bfloat16, 1...         0.00%       0.000us         0.00%       0.000us       0.000us       7.953ms         0.42%       7.953ms       3.711us          2143
                      nvjet_tst_64x8_64x16_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       7.830ms         0.41%       7.830ms       3.595us          2178
                      nvjet_tst_64x8_64x16_2x1_v_bz_NNT         0.00%       0.000us         0.00%       0.000us       0.000us       7.739ms         0.41%       7.739ms       3.555us          2177
triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_seq...         0.00%       0.000us         0.00%       0.000us       0.000us       6.016ms         0.32%       6.016ms       2.807us          2143
                                     record_param_comms         0.41%       7.855ms         0.52%       9.789ms      63.156us       5.584ms         0.30%       5.584ms      36.025us           155
                                  nccl:_all_gather_base         0.00%       0.000us         0.00%       0.000us       0.000us       5.584ms         0.30%       5.584ms      36.025us           155
                                    Command Buffer Full        26.02%     493.301ms        26.04%     493.657ms       1.135ms       5.467ms         0.29%       5.467ms      12.567us           435
                      nvjet_tst_192x8_64x8_2x1_v_bz_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       5.415ms         0.29%       5.415ms     150.416us            36
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.326ms         0.28%       5.326ms       2.407us          2213
                                   _moe_C::grouped_topk         0.04%     734.904us         0.14%       2.658ms      22.149us       4.596ms         0.24%       4.596ms      38.302us           120
                                       _vllm_fa3_C::fwd         0.16%       2.966ms         3.68%      69.713ms     571.414us       4.562ms         0.24%       8.560ms      70.163us           122
                                     triton_red_fused_4         0.00%       0.000us         0.00%       0.000us       0.000us       4.217ms         0.22%       4.217ms       1.969us          2142
void vllm::concat_and_cache_mla_kernel<__nv_bfloat16...         0.00%       0.000us         0.00%       0.000us       0.000us       4.053ms         0.21%       4.053ms       1.862us          2177
triton_poi_fused_add_clone_copy_expand_index_mul_neg...         0.00%       0.000us         0.00%       0.000us       0.000us       3.962ms         0.21%       3.962ms       1.849us          2142
void vllm::moe::count_and_sort_expert_tokens_kernel<...         0.00%       0.000us         0.00%       0.000us       0.000us       3.828ms         0.20%       3.828ms       1.786us          2143
                           _moe_C::moe_align_block_size         0.04%     697.263us         0.11%       2.121ms      17.677us       3.532ms         0.19%       3.532ms      29.432us           120
                      triton_poi_fused_mul_silu_slice_0         0.00%       0.000us         0.00%       0.000us       0.000us       2.997ms         0.16%       2.997ms       1.398us          2143
                                     triton_poi_fused_3         0.00%       0.000us         0.00%       0.000us       0.000us       2.980ms         0.16%       2.980ms       1.391us          2142
                  triton_poi_fused_add_all_gather_mul_1         0.00%       0.000us         0.00%       0.000us       0.000us       2.943ms         0.16%       2.943ms       1.373us          2143
                                            aten::copy_         0.26%       4.847ms         0.68%      12.855ms       8.095us       2.336ms         0.12%       2.353ms       1.481us          1588
                               _C_custom_ar::all_reduce         0.05%     907.570us         0.21%       3.920ms      24.651us       1.694ms         0.09%       1.730ms      10.883us           159
                                          ProfilerStep*         0.00%       0.000us         0.00%       0.000us       0.000us       1.581ms         0.08%       1.581ms      22.581us            70
                                  _C::dsv3_fused_a_gemm         0.02%     432.831us         1.32%      24.955ms     204.551us       1.496ms         0.08%       1.753ms      14.366us           122
                         Memcpy HtoD (Pinned -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       1.356ms         0.07%       1.356ms       4.707us           288
               nvjet_tst_192x8_64x8_4x1_v_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us       1.317ms         0.07%       1.317ms      37.635us            35
                                              aten::bmm         0.28%       5.347ms         6.37%     120.765ms     494.937us     964.932us         0.05%       1.412ms       5.785us           244
               nvjet_tst_64x8_64x16_2x1_v_bz_splitK_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     669.504us         0.04%     669.504us      19.129us            35
triton_red_fused__to_copy_add_mean_min_latency_fused...         0.10%       1.866ms         0.13%       2.377ms      20.146us     543.138us         0.03%     543.138us       4.603us           118
                               _moe_C::dsv3_router_gemm         0.02%     409.480us         0.06%       1.120ms       9.330us     491.104us         0.03%     491.104us       4.093us           120
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     432.195us         0.02%     432.195us       1.302us           332
                                           aten::argmax         0.03%     577.437us         0.40%       7.633ms     218.076us     400.827us         0.02%     442.553us      12.644us            35
triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_seq...         0.09%       1.743ms         0.12%       2.185ms      18.206us     363.941us         0.02%     363.941us       3.033us           120
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     361.053us         0.02%     361.053us      10.029us            36
                                     triton_red_fused_4         0.07%       1.248ms         0.19%       3.654ms      30.453us     281.917us         0.01%     367.227us       3.060us           120
## Call CompiledFxGraph fktn2sw7yv5csnuez3qpevnkuvpp...         0.00%       0.000us         0.00%       0.000us       0.000us     279.585us         0.01%     279.585us     139.793us             2
triton_poi_fused_add_clone_copy_expand_index_mul_neg...         0.05%     932.721us         1.88%      35.706ms     297.553us     250.470us         0.01%     287.847us       2.399us           120
                     _C_cache_ops::concat_and_cache_mla         0.04%     722.578us         2.93%      55.464ms     454.620us     244.666us         0.01%     335.670us       2.751us           122
                                     triton_poi_fused_3         0.07%       1.270ms         2.50%      47.484ms     395.699us     239.042us         0.01%     311.361us       2.595us           120
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     237.924us         0.01%     237.924us       1.664us           143
                  triton_poi_fused_add_all_gather_mul_1         0.08%       1.551ms         0.11%       2.048ms      17.069us     221.788us         0.01%     221.788us       1.848us           120
                      triton_poi_fused_mul_silu_slice_0         0.10%       1.808ms         0.12%       2.350ms      19.584us     216.060us         0.01%     216.060us       1.801us           120
## Call CompiledFxGraph fe7r3tao3rwinftdsncyyvfepmhc...         0.00%       0.000us         0.00%       0.000us       0.000us     216.060us         0.01%     216.060us       1.801us           120
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us     192.928us         0.01%     192.928us       5.359us            36
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     184.286us         0.01%     184.286us       5.119us            36
                    cudaThreadExchangeStreamCaptureMode         0.01%     268.648us         0.01%     268.648us       0.242us     164.767us         0.01%     164.767us       0.148us          1112
                                            aten::index         0.08%       1.484ms         0.29%       5.554ms      77.132us     160.319us         0.01%       1.131ms      15.710us            72
                                     aten::index_select         0.03%     509.775us         0.05%       1.005ms      14.362us     158.655us         0.01%     158.655us       2.267us            70
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us     158.655us         0.01%     158.655us       4.533us            35
triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_sli...         0.00%       0.000us         0.00%       0.000us       0.000us     156.226us         0.01%     156.226us       4.340us            36
triton_red_fused__to_copy_add_mean_min_latency_fused...         0.00%       0.000us         0.00%       0.000us       0.000us     148.701us         0.01%     148.701us       4.249us            35
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us     133.057us         0.01%     133.057us       3.696us            36
triton_red_fused__to_copy_add_clone_mean_min_latency...         0.00%       0.000us         0.00%       0.000us       0.000us     107.169us         0.01%     107.169us       3.062us            35
                               cudaEventRecordWithFlags         0.03%     559.576us         0.03%     559.576us       1.183us     104.417us         0.01%     104.417us       0.221us           473
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     103.164us         0.01%     103.164us       2.866us            36
                                     aten::masked_fill_         0.02%     366.483us         0.03%     629.939us      17.998us     100.672us         0.01%     100.672us       2.876us            35
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     100.672us         0.01%     100.672us       2.876us            35
                                 aten::_index_put_impl_         0.03%     567.252us         0.24%       4.548ms     129.936us     100.188us         0.01%     229.281us       6.551us            35
     triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0         0.00%       0.000us         0.00%       0.000us       0.000us      99.074us         0.01%      99.074us       2.831us            35
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      98.591us         0.01%      98.591us       2.665us            37
                           _compute_slot_mapping_kernel         0.00%       0.000us         0.00%       0.000us       0.000us      95.653us         0.01%      95.653us       2.733us            35
                                              aten::add         0.10%       1.916ms         0.20%       3.701ms      16.450us      92.132us         0.00%      92.132us       0.409us           225
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      74.689us         0.00%      74.689us       1.098us            68
                    _vllm_fa3_C::get_scheduler_metadata         0.02%     402.293us         0.07%       1.315ms      37.566us      72.192us         0.00%      72.192us       2.063us            35
void flash::prepare_varlen_num_blocks_kernel<1, fals...         0.00%       0.000us         0.00%       0.000us       0.000us      72.192us         0.00%      72.192us       2.063us            35
                                     triton_red_fused_2         0.00%       0.000us         0.00%       0.000us       0.000us      68.126us         0.00%      68.126us       1.946us            35
## Call CompiledFxGraph fy6sfjsbo2s6sghaofxdrtyupxcy...         0.00%       0.000us         0.00%       0.000us       0.000us      65.408us         0.00%      65.408us      32.704us             2
triton_poi_fused_add_clone_copy_expand_index_mul_neg...         0.00%       0.000us         0.00%       0.000us       0.000us      64.543us         0.00%      64.543us       1.844us            35
void at::native::vectorized_gather_kernel<16, long>(...         0.00%       0.000us         0.00%       0.000us       0.000us      63.489us         0.00%      63.489us       1.764us            36
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------
Self CPU time total: 1.896s
Self CUDA time total: 1.889s
