framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,1024,7168,2048,8,384,2,16,power_law_1.2,0.15179519653320311
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,1536,7168,2048,8,384,2,16,power_law_1.2,0.18234239816665648
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,2048,7168,2048,8,384,2,16,power_law_1.2,0.21171839237213136
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,3072,7168,2048,8,384,2,16,power_law_1.2,0.2864448070526123
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,4096,7168,2048,8,384,2,16,power_law_1.2,0.30259199142456056
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,6144,7168,2048,8,384,2,16,power_law_1.2,0.45783681869506837
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,8192,7168,2048,8,384,2,16,power_law_1.2,0.5413951873779297
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,12288,7168,2048,8,384,2,16,power_law_1.2,0.760646390914917
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,16384,7168,2048,8,384,2,16,power_law_1.2,0.9710911750793457
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,20480,7168,2048,8,384,2,16,power_law_1.2,1.2823167800903321
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,32768,7168,2048,8,384,2,16,power_law_1.2,1.9061824798583984
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,1,7168,2048,8,384,16,16,power_law_1.2,0.05856639742851257
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,2,7168,2048,8,384,16,16,power_law_1.2,0.06866559982299805
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,4,7168,2048,8,384,16,16,power_law_1.2,0.07596799731254578
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,8,7168,2048,8,384,16,16,power_law_1.2,0.07747200131416321
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,16,7168,2048,8,384,16,16,power_law_1.2,0.08081920146942138
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,32,7168,2048,8,384,16,16,power_law_1.2,0.08220800161361694
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,48,7168,2048,8,384,16,16,power_law_1.2,0.07579519748687744
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,64,7168,2048,8,384,16,16,power_law_1.2,0.07763839960098266
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,80,7168,2048,8,384,16,16,power_law_1.2,0.08305919766426087
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,96,7168,2048,8,384,16,16,power_law_1.2,0.08090239763259888
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,128,7168,2048,8,384,16,16,power_law_1.2,0.08031359910964966
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,160,7168,2048,8,384,16,16,power_law_1.2,0.08622080087661743
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,192,7168,2048,8,384,16,16,power_law_1.2,0.08370559811592101
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,256,7168,2048,8,384,16,16,power_law_1.2,0.08569599986076355
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,320,7168,2048,8,384,16,16,power_law_1.2,0.09889919757843017
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,1,7168,2048,8,384,2,4,balanced,0.05864533285299937
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,2,7168,2048,8,384,2,4,balanced,0.06267733375231425
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,4,7168,2048,8,384,2,4,balanced,0.0709386666615804
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,384,7168,2048,8,384,16,16,power_law_1.2,0.10037120580673217
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,8,7168,2048,8,384,2,4,balanced,0.09307733178138733
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,16,7168,2048,8,384,2,4,balanced,0.12797333796819052
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,32,7168,2048,8,384,2,4,balanced,0.18917866547902426
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,48,7168,2048,8,384,2,4,balanced,0.2516426642735799
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,64,7168,2048,8,384,2,4,balanced,0.25784534215927124
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,512,7168,2048,8,384,16,16,power_law_1.2,0.10584319829940796
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,80,7168,2048,8,384,2,4,balanced,0.25913600126902264
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,96,7168,2048,8,384,2,4,balanced,0.25933865706125897
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,128,7168,2048,8,384,2,4,balanced,0.2609120011329651
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,160,7168,2048,8,384,2,4,balanced,0.266485333442688
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,192,7168,2048,8,384,2,4,balanced,0.27146132787068683
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,768,7168,2048,8,384,16,16,power_law_1.2,0.1206015944480896
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,256,7168,2048,8,384,2,4,balanced,0.2726293404897054
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,320,7168,2048,8,384,2,4,balanced,0.2796906630198161
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,384,7168,2048,8,384,2,4,balanced,0.28518933057785034
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,1024,7168,2048,8,384,16,16,power_law_1.2,0.13166719675064087
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,512,7168,2048,8,384,2,4,balanced,0.29550933837890625
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,768,7168,2048,8,384,2,4,balanced,0.31019200881322223
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,1024,7168,2048,8,384,2,4,balanced,0.32924799124399823
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,1536,7168,2048,8,384,2,4,balanced,0.3635520140329997
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,1536,7168,2048,8,384,16,16,power_law_1.2,0.15770879983901978
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,2048,7168,2048,8,384,2,4,balanced,0.39733866850535077
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,3072,7168,2048,8,384,2,4,balanced,0.4766453504562378
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,4096,7168,2048,8,384,2,4,balanced,0.5311413208643595
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,65536,7168,2048,8,384,2,16,power_law_1.2,4.072800064086914
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,6144,7168,2048,8,384,2,4,balanced,0.6578239997227987
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,8192,7168,2048,8,384,2,4,balanced,0.8734239737192789
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,2048,7168,2048,8,384,16,16,power_law_1.2,0.1765887975692749
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,12288,7168,2048,8,384,2,4,balanced,1.1092586517333984
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,16384,7168,2048,8,384,2,4,balanced,1.4770986239115398
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,3072,7168,2048,8,384,16,16,power_law_1.2,0.2446336030960083
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,20480,7168,2048,8,384,2,4,balanced,1.8353226979573567
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,32768,7168,2048,8,384,2,4,balanced,2.7923094431559243
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,4096,7168,2048,8,384,16,16,power_law_1.2,0.3133631944656372
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,65536,7168,2048,8,384,2,4,balanced,5.300826708475749
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,6144,7168,2048,8,384,16,16,power_law_1.2,0.4363711833953857
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,8192,7168,2048,8,384,16,16,power_law_1.2,0.5769536018371582
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,12288,7168,2048,8,384,16,16,power_law_1.2,0.8342911720275878
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,16384,7168,2048,8,384,16,16,power_law_1.2,1.1155584335327149
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,20480,7168,2048,8,384,16,16,power_law_1.2,1.4112959861755372
TRTLLM,1.2.0rc5,NVIDIA B200,moe,deepgemm,fp8_block,32768,7168,2048,8,384,16,16,power_law_1.2,2.3568191528320312
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,1,2688,1856,6,128,1,2,balanced,0.021189334491888683
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,2,2688,1856,6,128,1,2,balanced,0.025360000630219776
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,4,2688,1856,6,128,1,2,balanced,0.04147200038035711
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,8,2688,1856,6,128,1,2,balanced,0.056885331869125366
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,16,2688,1856,6,128,1,2,balanced,0.08205333352088928
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,32,2688,1856,6,128,1,2,balanced,0.10085866848627727
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,48,2688,1856,6,128,1,2,balanced,0.10256000359853108
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,64,2688,1856,6,128,1,2,balanced,0.10459199547767639
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,80,2688,1856,6,128,1,2,balanced,0.10658133029937744
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,96,2688,1856,6,128,1,2,balanced,0.1090880036354065
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,128,2688,1856,6,128,1,2,balanced,0.11333333452542622
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,160,2688,1856,6,128,1,2,balanced,0.11508799592653911
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,192,2688,1856,6,128,1,2,balanced,0.11547199885050456
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,256,2688,1856,6,128,1,2,balanced,0.14416533708572388
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,320,2688,1856,6,128,1,2,balanced,0.13980799913406372
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,384,2688,1856,6,128,1,2,balanced,0.13386666774749756
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,512,2688,1856,6,128,1,2,balanced,0.13315733273824057
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,1,2688,1856,6,128,1,128,balanced,0.03552533437808355
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,2,2688,1856,6,128,1,128,balanced,0.032085334261258446
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,4,2688,1856,6,128,1,128,balanced,0.029824001093705494
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,8,2688,1856,6,128,1,128,balanced,0.03013866643110911
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,16,2688,1856,6,128,1,128,balanced,0.03145600110292435
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,32,2688,1856,6,128,1,128,balanced,0.03323200096686681
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,48,2688,1856,6,128,1,128,balanced,0.03364266703526179
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,64,2688,1856,6,128,1,128,balanced,0.03146666785081228
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,80,2688,1856,6,128,1,128,balanced,0.03150933235883713
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,96,2688,1856,6,128,1,128,balanced,0.03347733368476232
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,128,2688,1856,6,128,1,128,balanced,0.03186666717131933
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,160,2688,1856,6,128,1,128,balanced,0.03323200096686681
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,192,2688,1856,6,128,1,128,balanced,0.03253866732120514
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,256,2688,1856,6,128,1,128,balanced,0.033610666791598
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,320,2688,1856,6,128,1,128,balanced,0.03765333443880081
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,384,2688,1856,6,128,1,128,balanced,0.03758399933576584
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,512,2688,1856,6,128,1,128,balanced,0.03772266705830892
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,768,2688,1856,6,128,1,128,balanced,0.039647998909155525
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,1024,2688,1856,6,128,1,128,balanced,0.04179200033346812
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,1536,2688,1856,6,128,1,128,balanced,0.04358933369318644
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,2048,2688,1856,6,128,1,128,balanced,0.045509333411852516
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,3072,2688,1856,6,128,1,128,balanced,0.04996266464392344
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,4096,2688,1856,6,128,1,128,balanced,0.05749333401521047
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,6144,2688,1856,6,128,1,128,balanced,0.0828959991534551
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,8192,2688,1856,6,128,1,128,balanced,0.10169066985448201
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,12288,2688,1856,6,128,1,128,balanced,0.1339040001233419
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,16384,2688,1856,6,128,1,128,balanced,0.16048533717791238
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,20480,2688,1856,6,128,1,128,balanced,0.19266666968663534
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,32768,2688,1856,6,128,1,128,balanced,0.27961599826812744
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_nongated,fp8,65536,2688,1856,6,128,1,128,balanced,0.5051946640014648
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,1,6144,16384,2,8,1,1,balanced,0.10152533650398254
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,2,6144,16384,2,8,1,1,balanced,0.15199466546376547
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,4,6144,16384,2,8,1,1,balanced,0.24797866741816202
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,8,6144,16384,2,8,1,1,balanced,0.24654932816823324
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,16,6144,16384,2,8,1,1,balanced,0.2500480016072591
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,32,6144,16384,2,8,1,1,balanced,0.25061867634455365
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,48,6144,16384,2,8,1,1,balanced,0.25176000595092773
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,64,6144,16384,2,8,1,1,balanced,0.2551093300183614
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,80,6144,16384,2,8,1,1,balanced,0.25549866755803424
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,96,6144,16384,2,8,1,1,balanced,0.25650133689244586
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,128,6144,16384,2,8,1,1,balanced,0.2584213415781657
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,160,6144,16384,2,8,1,1,balanced,0.26125333706537884
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,192,6144,16384,2,8,1,1,balanced,0.26702932516733807
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,256,6144,16384,2,8,1,1,balanced,0.2807040015856425
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,320,6144,16384,2,8,1,1,balanced,0.2896160085995992
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,384,6144,16384,2,8,1,1,balanced,0.2961919903755188
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,512,6144,16384,2,8,1,1,balanced,0.3100373347600301
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,768,6144,16384,2,8,1,1,balanced,0.3850506544113159
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,1024,6144,16384,2,8,1,1,balanced,0.40906135241190594
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,1536,6144,16384,2,8,1,1,balanced,0.5189493497212728
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,2048,6144,16384,2,8,1,1,balanced,0.6530666748682658
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,3072,6144,16384,2,8,1,1,balanced,0.8948480288187662
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,4096,6144,16384,2,8,1,1,balanced,1.1623306274414062
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,6144,6144,16384,2,8,1,1,balanced,1.6338399251302083
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,8192,6144,16384,2,8,1,1,balanced,2.1411360104878745
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,12288,6144,16384,2,8,1,1,balanced,3.269872029622396
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,16384,6144,16384,2,8,1,1,balanced,4.236847877502441
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,20480,6144,16384,2,8,1,1,balanced,5.264218648274739
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,32768,6144,16384,2,8,1,1,balanced,8.89524777730306
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,1,6144,2560,8,160,8,1,balanced,0.022826666633288067
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,2,6144,2560,8,160,8,1,balanced,0.023061332603295643
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,4,6144,2560,8,160,8,1,balanced,0.02587733417749405
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,8,6144,2560,8,160,8,1,balanced,0.04373333354791006
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,16,6144,2560,8,160,8,1,balanced,0.061610668897628784
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,32,6144,2560,8,160,8,1,balanced,0.07178666690985362
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,48,6144,2560,8,160,8,1,balanced,0.07487999896208446
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,64,6144,2560,8,160,8,1,balanced,0.07859200239181519
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,80,6144,2560,8,160,8,1,balanced,0.07868266602357228
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,96,6144,2560,8,160,8,1,balanced,0.08133866886297862
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_cutlass,nvfp4,65536,6144,16384,2,8,1,1,balanced,18.031823476155598
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,128,6144,2560,8,160,8,1,balanced,0.0851146678129832
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,160,6144,2560,8,160,8,1,balanced,0.08858666817347209
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,192,6144,2560,8,160,8,1,balanced,0.09550399581591289
TRTLLM,1.2.0rc5,NVIDIA B200,moe,moe_torch_flow_min_latency,nvfp4,256,6144,2560,8,160,8,1,balanced,0.09089066584904988
