framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,48,4096,14336,2,8,1,1,balanced,0.6439786752065023
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,48,4096,14336,2,8,1,1,balanced,0.362885316212972
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,32,4096,14336,2,8,1,1,balanced,0.32052799065907794
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,8,4096,14336,2,8,1,1,balanced,0.04021333406368891
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,64,4096,14336,2,8,1,1,balanced,0.6112053394317627
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,64,4096,14336,2,8,1,1,balanced,0.33590932687123615
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,48,4096,14336,2,8,1,1,balanced,0.35871466000874835
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,16,4096,14336,2,8,1,1,balanced,0.049327999353408813
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,80,4096,14336,2,8,1,1,balanced,0.5997386773427328
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,80,4096,14336,2,8,1,1,balanced,0.3487893342971802
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,64,4096,14336,2,8,1,1,balanced,0.3307093381881714
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,32,4096,14336,2,8,1,1,balanced,0.07182399928569794
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,96,4096,14336,2,8,1,1,balanced,0.6158186594645182
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,96,4096,14336,2,8,1,1,balanced,0.3322239915529887
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,80,4096,14336,2,8,1,1,balanced,0.34727998574574787
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,48,4096,14336,2,8,1,1,balanced,0.0655680000782013
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,128,4096,14336,2,8,1,1,balanced,0.6465813318888346
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,96,4096,14336,2,8,1,1,balanced,0.339903990427653
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,128,4096,14336,2,8,1,1,balanced,0.36241066455841064
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,64,4096,14336,2,8,1,1,balanced,0.07330666482448578
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,160,4096,14336,2,8,1,1,balanced,0.59826131661733
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,128,4096,14336,2,8,1,1,balanced,0.311408003171285
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,160,4096,14336,2,8,1,1,balanced,0.31174399455388385
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,80,4096,14336,2,8,1,1,balanced,0.06270933151245117
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,192,4096,14336,2,8,1,1,balanced,0.581712007522583
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,160,4096,14336,2,8,1,1,balanced,0.306549330552419
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,192,4096,14336,2,8,1,1,balanced,0.31842132409413654
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,96,4096,14336,2,8,1,1,balanced,0.06798933446407318
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,256,4096,14336,2,8,1,1,balanced,0.5331413348515829
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,256,4096,14336,2,8,1,1,balanced,0.30832000573476154
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,192,4096,14336,2,8,1,1,balanced,0.3052906592686971
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,128,4096,14336,2,8,1,1,balanced,0.07737066845099132
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,320,4096,14336,2,8,1,1,balanced,0.5130826632181803
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,256,4096,14336,2,8,1,1,balanced,0.302021324634552
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,320,4096,14336,2,8,1,1,balanced,0.3018079996109009
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,160,4096,14336,2,8,1,1,balanced,0.07341866691907246
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,384,4096,14336,2,8,1,1,balanced,0.5021493434906006
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,320,4096,14336,2,8,1,1,balanced,0.2686240077018738
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,384,4096,14336,2,8,1,1,balanced,0.3018186688423157
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,192,4096,14336,2,8,1,1,balanced,0.078575998544693
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,512,4096,14336,2,8,1,1,balanced,0.5094613234202067
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,384,4096,14336,2,8,1,1,balanced,0.2573546568552653
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,512,4096,14336,2,8,1,1,balanced,0.3054826656977336
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,256,4096,14336,2,8,1,1,balanced,0.08795733253161113
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,768,4096,14336,2,8,1,1,balanced,0.9196906884511312
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,512,4096,14336,2,8,1,1,balanced,0.23702933390935263
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,768,4096,14336,2,8,1,1,balanced,0.5087999900182089
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,320,4096,14336,2,8,1,1,balanced,0.17198934157689413
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,1024,4096,14336,2,8,1,1,balanced,0.8846720059712728
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,768,4096,14336,2,8,1,1,balanced,0.489898681640625
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,384,4096,14336,2,8,1,1,balanced,0.18893865744272867
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,1024,4096,14336,2,8,1,1,balanced,0.47837332884470624
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,512,4096,14336,2,8,1,1,balanced,0.23906133572260538
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,1024,4096,14336,2,8,1,1,balanced,0.36629335085550946
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,1536,4096,14336,2,8,1,1,balanced,1.2651306788126628
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,1536,4096,14336,2,8,1,1,balanced,0.6551786661148071
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,768,4096,14336,2,8,1,1,balanced,0.13338133692741394
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,1536,4096,14336,2,8,1,1,balanced,0.5071039994557699
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,2048,4096,14336,2,8,1,1,balanced,1.5988693237304688
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,2048,4096,14336,2,8,1,1,balanced,0.8152799606323242
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,1024,4096,14336,2,8,1,1,balanced,0.15744533141454062
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,2048,4096,14336,2,8,1,1,balanced,0.651472012201945
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,3072,4096,14336,2,8,1,1,balanced,1.1483360131581624
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,3072,4096,14336,2,8,1,1,balanced,2.305311997731527
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,1536,4096,14336,2,8,1,1,balanced,0.22021333376566568
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,3072,4096,14336,2,8,1,1,balanced,0.9319732983907064
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,2048,4096,14336,2,8,1,1,balanced,0.2803679903348287
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,4096,4096,14336,2,8,1,1,balanced,1.4758186340332031
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,4096,4096,14336,2,8,1,1,balanced,2.9371681213378906
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,4096,4096,14336,2,8,1,1,balanced,1.2081387042999268
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,3072,4096,14336,2,8,1,1,balanced,0.3941226800282796
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,6144,4096,14336,2,8,1,1,balanced,2.113482634226481
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,6144,4096,14336,2,8,1,1,balanced,4.160229365030925
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,6144,4096,14336,2,8,1,1,balanced,1.7808747291564941
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,4096,4096,14336,2,8,1,1,balanced,0.5033226807912191
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,8192,4096,14336,2,8,1,1,balanced,2.7391252517700195
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,8192,4096,14336,2,8,1,1,balanced,5.230736096700032
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,6144,4096,14336,2,8,1,1,balanced,0.7392106850941976
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,8192,4096,14336,2,8,1,1,balanced,2.349829355875651
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,8192,4096,14336,2,8,1,1,balanced,0.9626879692077637
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,12288,4096,14336,2,8,1,1,balanced,3.978954633076986
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,12288,4096,14336,2,8,1,1,balanced,7.468522389729817
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,12288,4096,14336,2,8,1,1,balanced,3.4640480677286782
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,12288,4096,14336,2,8,1,1,balanced,1.4222240447998047
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,16384,4096,14336,2,8,1,1,balanced,5.23525873819987
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,16384,4096,14336,2,8,1,1,balanced,4.609706560770671
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,16384,4096,14336,2,8,1,1,balanced,9.767754872639975
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,16384,4096,14336,2,8,1,1,balanced,1.8552533785502117
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,20480,4096,14336,2,8,1,1,balanced,6.5086930592854815
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,20480,4096,14336,2,8,1,1,balanced,12.025717417399088
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,20480,4096,14336,2,8,1,1,balanced,5.749077479044597
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,20480,4096,14336,2,8,1,1,balanced,2.3152106602986655
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,32768,4096,14336,2,8,1,1,balanced,10.326218922932943
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,32768,4096,14336,2,8,1,1,balanced,3.6693814595540366
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,32768,4096,14336,2,8,1,1,balanced,18.910602569580078
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,32768,4096,14336,2,8,1,1,balanced,9.208607991536459
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,65536,4096,14336,2,8,1,1,balanced,20.474815368652344
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,65536,4096,14336,2,8,1,1,balanced,7.284789403279622
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,65536,4096,14336,2,8,1,1,balanced,36.50795237223307
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,65536,4096,14336,2,8,1,1,balanced,18.2971674601237
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,1,4096,14336,2,8,1,1,power_law_1.01,0.13696639537811278
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,1,4096,14336,2,8,1,1,power_law_1.01,0.22576639652252198
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,2,4096,14336,2,8,1,1,power_law_1.01,0.1668352007865906
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,2,4096,14336,2,8,1,1,power_law_1.01,0.2735487937927246
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,4,4096,14336,2,8,1,1,power_law_1.01,0.19962879419326782
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,4,4096,14336,2,8,1,1,power_law_1.01,0.37233920097351075
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,8,4096,14336,2,8,1,1,power_law_1.01,0.3273920059204102
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,8,4096,14336,2,8,1,1,power_law_1.01,0.593932819366455
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,16,4096,14336,2,8,1,1,power_law_1.01,0.3288383960723877
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,16,4096,14336,2,8,1,1,power_law_1.01,0.611679983139038
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,1,4096,14336,2,8,1,1,power_law_1.01,0.12005120515823364
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,32,4096,14336,2,8,1,1,power_law_1.01,0.3375808000564575
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,32,4096,14336,2,8,1,1,power_law_1.01,0.5750080108642578
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,2,4096,14336,2,8,1,1,power_law_1.01,0.17310719490051268
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,48,4096,14336,2,8,1,1,power_law_1.01,0.340447998046875
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,48,4096,14336,2,8,1,1,power_law_1.01,0.5950528144836426
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,4,4096,14336,2,8,1,1,power_law_1.01,0.18815360069274903
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,64,4096,14336,2,8,1,1,power_law_1.01,0.3648384094238281
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,64,4096,14336,2,8,1,1,power_law_1.01,0.598470401763916
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,1,4096,14336,2,8,1,1,power_law_1.01,0.031699201464653014
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,8,4096,14336,2,8,1,1,power_law_1.01,0.3604032039642334
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,80,4096,14336,2,8,1,1,power_law_1.01,0.3411967992782593
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,80,4096,14336,2,8,1,1,power_law_1.01,0.6014143943786621
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,2,4096,14336,2,8,1,1,power_law_1.01,0.03223040103912354
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,96,4096,14336,2,8,1,1,power_law_1.01,0.3353600025177002
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,96,4096,14336,2,8,1,1,power_law_1.01,0.5989888191223145
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,16,4096,14336,2,8,1,1,power_law_1.01,0.34225919246673586
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,4,4096,14336,2,8,1,1,power_law_1.01,0.032652801275253295
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,128,4096,14336,2,8,1,1,power_law_1.01,0.3335616111755371
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,128,4096,14336,2,8,1,1,power_law_1.01,0.5983232021331787
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,32,4096,14336,2,8,1,1,power_law_1.01,0.328767991065979
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,8,4096,14336,2,8,1,1,power_law_1.01,0.03868159949779511
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,160,4096,14336,2,8,1,1,power_law_1.01,0.3311295986175537
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,160,4096,14336,2,8,1,1,power_law_1.01,0.6165120124816894
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,16,4096,14336,2,8,1,1,power_law_1.01,0.04661760032176972
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,48,4096,14336,2,8,1,1,power_law_1.01,0.33431038856506345
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,192,4096,14336,2,8,1,1,power_law_1.01,0.37223680019378663
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,192,4096,14336,2,8,1,1,power_law_1.01,0.6419199943542481
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,32,4096,14336,2,8,1,1,power_law_1.01,0.06998400092124939
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,64,4096,14336,2,8,1,1,power_law_1.01,0.3428992033004761
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,256,4096,14336,2,8,1,1,power_law_1.01,0.38777599334716795
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,256,4096,14336,2,8,1,1,power_law_1.01,0.6675136089324951
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,48,4096,14336,2,8,1,1,power_law_1.01,0.06170880198478699
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,80,4096,14336,2,8,1,1,power_law_1.01,0.33420801162719727
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,320,4096,14336,2,8,1,1,power_law_1.01,0.39831678867340087
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,320,4096,14336,2,8,1,1,power_law_1.01,0.7404863834381104
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,64,4096,14336,2,8,1,1,power_law_1.01,0.07043200135231018
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,96,4096,14336,2,8,1,1,power_law_1.01,0.3376192092895508
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,384,4096,14336,2,8,1,1,power_law_1.01,0.4107071876525879
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,384,4096,14336,2,8,1,1,power_law_1.01,0.7461184024810791
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,80,4096,14336,2,8,1,1,power_law_1.01,0.06036480069160462
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,128,4096,14336,2,8,1,1,power_law_1.01,0.3264319896697998
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,96,4096,14336,2,8,1,1,power_law_1.01,0.06565120220184326
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,512,4096,14336,2,8,1,1,power_law_1.01,0.4586304187774658
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,512,4096,14336,2,8,1,1,power_law_1.01,0.7920383930206298
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,160,4096,14336,2,8,1,1,power_law_1.01,0.32103040218353274
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,128,4096,14336,2,8,1,1,power_law_1.01,0.07363200187683105
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,768,4096,14336,2,8,1,1,power_law_1.01,0.5481279850006103
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,768,4096,14336,2,8,1,1,power_law_1.01,0.9902463912963867
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,192,4096,14336,2,8,1,1,power_law_1.01,0.33930881023406984
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,160,4096,14336,2,8,1,1,power_law_1.01,0.07178879976272583
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,1024,4096,14336,2,8,1,1,power_law_1.01,0.6615424156188965
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,float16,1024,4096,14336,2,8,1,1,power_law_1.01,1.1801664352416992
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,nvfp4,256,4096,14336,2,8,1,1,power_law_1.01,0.34245760440826417
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow_min_latency,nvfp4,192,4096,14336,2,8,1,1,power_law_1.01,0.076665598154068
TRTLLM,1.2.0rc5,NVIDIA GB200,moe,moe_torch_flow,fp8,1536,4096,14336,2,8,1,1,power_law_1.01,0.8006976127624512
