(ApiServer_1 pid=1310) INFO:     10.102.99.37:48074 - "GET /metrics HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39188 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39212 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39116 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39164 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39174 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39100 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39092 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39224 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39078 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39070 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39146 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39250 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39264 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39294 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39304 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39316 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39336 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39364 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39352 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39380 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39392 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39420 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39438 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39444 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39000 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39230 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39236 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39268 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39252 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39278 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39312 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39328 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39358 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39374 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39382 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39402 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39418 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39428 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39460 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39468 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39484 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39490 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39494 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39514 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39540 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39544 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39552 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39580 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39614 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39640 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39636 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39642 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39650 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39676 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39684 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39464 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39482 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39486 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39498 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39504 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39524 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39570 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39698 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39594 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39600 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39744 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39790 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39774 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39796 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39806 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39816 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39836 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39866 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39872 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39888 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39954 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:39990 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:40022 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:40040 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:40060 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:40088 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:40126 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39666 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:40142 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:40168 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39712 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39726 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39722 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39728 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39748 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39758 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39808 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39820 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39824 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39852 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39876 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39898 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39914 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39930 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39940 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39946 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39968 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39978 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:39984 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40006 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40034 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40056 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40076 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40084 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40104 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40112 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40152 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40172 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40178 - "POST /v1/chat/completions HTTP/1.1" 200 OK
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:17 [core.py:359] Iteration(31685): 2 context requests, 3014 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 297.72 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:17 [core.py:359] Iteration(31684): 1 context requests, 3 context tokens, 0 generation requests, 0 generation tokens, iteration elapsed time: 298.42 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:18 [core.py:359] Iteration(31685): 1 context requests, 3 context tokens, 1 generation requests, 1 generation tokens, iteration elapsed time: 17.37 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:18 [core.py:359] Iteration(31686): 1 context requests, 3 context tokens, 2 generation requests, 2 generation tokens, iteration elapsed time: 14.36 ms
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40192 - "GET /metrics HTTP/1.1" 200 OK
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:19 [core.py:359] Iteration(31686): 7 context requests, 8190 context tokens, 2 generation requests, 2 generation tokens, iteration elapsed time: 1002.78 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:19 [core.py:359] Iteration(31687): 19 context requests, 8189 context tokens, 3 generation requests, 3 generation tokens, iteration elapsed time: 1002.93 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:20 [core.py:359] Iteration(31687): 12 context requests, 8184 context tokens, 8 generation requests, 8 generation tokens, iteration elapsed time: 1005.45 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:20 [core.py:359] Iteration(31688): 11 context requests, 8171 context tokens, 21 generation requests, 21 generation tokens, iteration elapsed time: 1006.25 ms
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40194 - "GET /metrics HTTP/1.1" 200 OK
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:21 [core.py:359] Iteration(31688): 8 context requests, 8173 context tokens, 19 generation requests, 19 generation tokens, iteration elapsed time: 1008.94 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:21 [core.py:359] Iteration(31689): 5 context requests, 8161 context tokens, 31 generation requests, 31 generation tokens, iteration elapsed time: 1004.45 ms
(ApiServer_1 pid=1310) INFO:     10.102.99.37:40202 - "GET /metrics HTTP/1.1" 200 OK
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:22 [core.py:359] Iteration(31689): 3 context requests, 8166 context tokens, 26 generation requests, 26 generation tokens, iteration elapsed time: 1012.95 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:22 [core.py:359] Iteration(31690): 10 context requests, 8157 context tokens, 35 generation requests, 35 generation tokens, iteration elapsed time: 1011.13 ms
(ApiServer_0 pid=1309) INFO:     10.102.99.37:40214 - "GET /metrics HTTP/1.1" 200 OK
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:23 [core.py:359] Iteration(31690): 7 context requests, 8164 context tokens, 28 generation requests, 28 generation tokens, iteration elapsed time: 1008.29 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:23 [core.py:359] Iteration(31691): 10 context requests, 8148 context tokens, 44 generation requests, 44 generation tokens, iteration elapsed time: 1008.48 ms
(ApiServer_0 pid=1309) INFO:     10.102.99.37:38940 - "GET /metrics HTTP/1.1" 200 OK
(ApiServer_1 pid=1310) INFO:     10.102.99.37:38950 - "GET /metrics HTTP/1.1" 200 OK
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:24 [core.py:359] Iteration(31691): 9 context requests, 8158 context tokens, 34 generation requests, 34 generation tokens, iteration elapsed time: 1009.18 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:24 [core.py:359] Iteration(31692): 6 context requests, 8139 context tokens, 53 generation requests, 53 generation tokens, iteration elapsed time: 1009.39 ms
(ApiServer_0 pid=1309) INFO:     10.102.99.37:38958 - "GET /metrics HTTP/1.1" 200 OK
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:24 [core.py:359] Iteration(31693): 6 context requests, 5362 context tokens, 58 generation requests, 58 generation tokens, iteration elapsed time: 879.95 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:24 [core.py:359] Iteration(31692): 8 context requests, 8150 context tokens, 42 generation requests, 42 generation tokens, iteration elapsed time: 876.82 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31694): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 489.07 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31693): 15 context requests, 6169 context tokens, 49 generation requests, 49 generation tokens, iteration elapsed time: 489.49 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31694): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 28.67 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31695): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.26 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31695): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.45 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31696): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.36 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31696): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.79 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31697): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.65 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31697): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.66 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31698): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.53 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31698): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.03 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31699): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.89 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31699): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.60 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31700): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.34 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31700): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.59 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31701): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.47 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31701): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.26 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31702): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.13 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31702): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.16 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31703): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.88 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31703): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.01 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31704): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.83 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31704): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.33 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31705): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.24 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31705): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.06 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31706): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 29.86 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31706): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.13 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31707): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.16 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31707): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.55 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31708): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.32 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31708): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.41 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31709): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.25 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31709): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.54 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31710): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.36 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:25 [core.py:359] Iteration(31710): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.54 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:25 [core.py:359] Iteration(31711): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.41 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:26 [core.py:359] Iteration(31711): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 31.00 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:26 [core.py:359] Iteration(31712): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.80 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:26 [core.py:359] Iteration(31712): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.99 ms
(EngineCore_DP0 pid=1307) INFO 04-22 09:35:26 [core.py:359] Iteration(31713): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.81 ms
(EngineCore_DP1 pid=1308) INFO 04-22 09:35:26 [core.py:359] Iteration(31713): 0 context requests, 0 context tokens, 64 generation requests, 64 generation tokens, iteration elapsed time: 30.95 ms
